institutionCode,variable,counts
SD,has_no_speciesKey,3592
SD,has_no_scientificName,0
SD,has_no_acceptedNameUsage,252061
SD,has_no_locality,1864
SD,has_no_higherGeography,252061
SD,has_no_countryCode,640
SD,has_no_coordinates,47858
SD,has_no_image,222781
SD,has_no_dateIdentified,252059
SD,has_no_identifiedBy,252061
SD,has_no_recordedBy,554
SD,has_no_eventDate,9915
CMNH,has_no_collectionCode,0
CMNH,has_no_catalogNumber,0
CMNH,has_no_speciesKey,115
CMNH,has_no_scientificName,0
CMNH,has_no_acceptedNameUsage,129
CMNH,has_no_locality,35
CMNH,has_no_higherGeography,129
CMNH,has_no_countryCode,3
CMNH,has_no_coordinates,129
CMNH,has_no_image,129
CMNH,has_no_dateIdentified,129
CMNH,has_no_identifiedBy,129
CMNH,has_no_recordedBy,57
CMNH,has_no_eventDate,129
NCU,has_no_collectionCode,428877
NCU,has_no_catalogNumber,75
NCU,has_no_speciesKey,10190
NCU,has_no_scientificName,0
NCU,has_no_acceptedNameUsage,429141
NCU,has_no_locality,276475
NCU,has_no_higherGeography,429141
NCU,has_no_countryCode,1931
NCU,has_no_coordinates,388706
NCU,has_no_image,33017
NCU,has_no_dateIdentified,385012
NCU,has_no_identifiedBy,341210
NCU,has_no_recordedBy,259859
NCU,has_no_eventDate,265761
KNWR,has_no_collectionCode,0
KNWR,has_no_catalogNumber,0
KNWR,has_no_speciesKey,194
KNWR,has_no_scientificName,0
KNWR,has_no_acceptedNameUsage,2497
KNWR,has_no_locality,0
KNWR,has_no_higherGeography,0
KNWR,has_no_countryCode,0
KNWR,has_no_coordinates,0
KNWR,has_no_image,2346
KNWR,has_no_dateIdentified,736
KNWR,has_no_identifiedBy,0
KNWR,has_no_recordedBy,788
KNWR,has_no_eventDate,0
"C.A. Triplehorn Insect Collection, Ohio State University, Columbus, OH (OSUC)",has_no_collectionCode,0
"C.A. Triplehorn Insect Collection, Ohio State University, Columbus, OH (OSUC)",has_no_catalogNumber,0
"C.A. Triplehorn Insect Collection, Ohio State University, Columbus, OH (OSUC)",has_no_speciesKey,1
"C.A. Triplehorn Insect Collection, Ohio State University, Columbus, OH (OSUC)",has_no_scientificName,0
"C.A. Triplehorn Insect Collection, Ohio State University, Columbus, OH (OSUC)",has_no_acceptedNameUsage,1
"C.A. Triplehorn Insect Collection, Ohio State University, Columbus, OH (OSUC)",has_no_locality,0
"C.A. Triplehorn Insect Collection, Ohio State University, Columbus, OH (OSUC)",has_no_higherGeography,1
"C.A. Triplehorn Insect Collection, Ohio State University, Columbus, OH (OSUC)",has_no_countryCode,0
"C.A. Triplehorn Insect Collection, Ohio State University, Columbus, OH (OSUC)",has_no_coordinates,0
"C.A. Triplehorn Insect Collection, Ohio State University, Columbus, OH (OSUC)",has_no_image,1
"C.A. Triplehorn Insect Collection, Ohio State University, Columbus, OH (OSUC)",has_no_dateIdentified,0
"C.A. Triplehorn Insect Collection, Ohio State University, Columbus, OH (OSUC)",has_no_identifiedBy,1
"C.A. Triplehorn Insect Collection, Ohio State University, Columbus, OH (OSUC)",has_no_recordedBy,0
"C.A. Triplehorn Insect Collection, Ohio State University, Columbus, OH (OSUC)",has_no_eventDate,0
NEON,has_no_collectionCode,0
NEON,has_no_catalogNumber,0
NEON,has_no_speciesKey,0
NEON,has_no_scientificName,0
NEON,has_no_acceptedNameUsage,121
NEON,has_no_locality,0
NEON,has_no_higherGeography,121
NEON,has_no_countryCode,0
NEON,has_no_coordinates,0
NEON,has_no_image,121
NEON,has_no_dateIdentified,121
NEON,has_no_identifiedBy,121
NEON,has_no_recordedBy,121
NEON,has_no_eventDate,0
USNM,has_no_collectionCode,0
USNM,has_no_catalogNumber,1
USNM,has_no_speciesKey,18100
USNM,has_no_scientificName,0
USNM,has_no_acceptedNameUsage,36063
USNM,has_no_locality,36059
USNM,has_no_higherGeography,24472
USNM,has_no_countryCode,24491
USNM,has_no_coordinates,36063
USNM,has_no_image,35937
USNM,has_no_dateIdentified,36063
USNM,has_no_identifiedBy,26207
USNM,has_no_recordedBy,31020
USNM,has_no_eventDate,32123
BPBM,has_no_collectionCode,0
BPBM,has_no_catalogNumber,0
BPBM,has_no_speciesKey,58244
BPBM,has_no_scientificName,0
BPBM,has_no_acceptedNameUsage,421066
BPBM,has_no_locality,7273
BPBM,has_no_higherGeography,109669
BPBM,has_no_countryCode,8523
BPBM,has_no_coordinates,337211
BPBM,has_no_image,421066
BPBM,has_no_dateIdentified,246390
BPBM,has_no_identifiedBy,148795
BPBM,has_no_recordedBy,3713
BPBM,has_no_eventDate,36070
BRFC,has_no_collectionCode,0
BRFC,has_no_catalogNumber,0
BRFC,has_no_speciesKey,11
BRFC,has_no_scientificName,0
BRFC,has_no_acceptedNameUsage,623
BRFC,has_no_locality,0
BRFC,has_no_higherGeography,623
BRFC,has_no_countryCode,0
BRFC,has_no_coordinates,192
BRFC,has_no_image,623
BRFC,has_no_dateIdentified,623
BRFC,has_no_identifiedBy,623
BRFC,has_no_recordedBy,0
BRFC,has_no_eventDate,0
USF,has_no_collectionCode,0
USF,has_no_catalogNumber,0
USF,has_no_speciesKey,4677
USF,has_no_scientificName,0
USF,has_no_acceptedNameUsage,227073
USF,has_no_locality,11091
USF,has_no_higherGeography,213
USF,has_no_countryCode,245
USF,has_no_coordinates,190212
USF,has_no_image,0
USF,has_no_dateIdentified,162734
USF,has_no_identifiedBy,118395
USF,has_no_recordedBy,89
USF,has_no_eventDate,1728
USU-UTC,has_no_collectionCode,0
USU-UTC,has_no_catalogNumber,0
USU-UTC,has_no_speciesKey,15
USU-UTC,has_no_scientificName,0
USU-UTC,has_no_acceptedNameUsage,25
USU-UTC,has_no_locality,0
USU-UTC,has_no_higherGeography,25
USU-UTC,has_no_countryCode,0
USU-UTC,has_no_coordinates,0
USU-UTC,has_no_image,0
USU-UTC,has_no_dateIdentified,0
USU-UTC,has_no_identifiedBy,0
USU-UTC,has_no_recordedBy,0
USU-UTC,has_no_eventDate,0
NY,has_no_collectionCode,0
NY,has_no_catalogNumber,0
NY,has_no_speciesKey,197919
NY,has_no_scientificName,0
NY,has_no_acceptedNameUsage,4029055
NY,has_no_locality,1592764
NY,has_no_higherGeography,4029055
NY,has_no_countryCode,1342174
NY,has_no_coordinates,2559071
NY,has_no_image,928332
NY,has_no_dateIdentified,3396623
NY,has_no_identifiedBy,3185103
NY,has_no_recordedBy,1322426
NY,has_no_eventDate,1516654
UTKH,has_no_collectionCode,0
UTKH,has_no_catalogNumber,0
UTKH,has_no_speciesKey,43
UTKH,has_no_scientificName,0
UTKH,has_no_acceptedNameUsage,526
UTKH,has_no_locality,1
UTKH,has_no_higherGeography,526
UTKH,has_no_countryCode,526
UTKH,has_no_coordinates,526
UTKH,has_no_image,526
UTKH,has_no_dateIdentified,526
UTKH,has_no_identifiedBy,526
UTKH,has_no_recordedBy,3
UTKH,has_no_eventDate,526
KU,has_no_collectionCode,0
KU,has_no_catalogNumber,8
KU,has_no_speciesKey,72101
KU,has_no_scientificName,0
KU,has_no_acceptedNameUsage,395584
KU,has_no_locality,8004
KU,has_no_higherGeography,8417
KU,has_no_countryCode,15983
KU,has_no_coordinates,103182
KU,has_no_image,300031
KU,has_no_dateIdentified,395584
KU,has_no_identifiedBy,149335
KU,has_no_recordedBy,22334
KU,has_no_eventDate,69597
MIN,has_no_collectionCode,0
MIN,has_no_catalogNumber,1286
MIN,has_no_speciesKey,13876
MIN,has_no_scientificName,0
MIN,has_no_acceptedNameUsage,537492
MIN,has_no_locality,148574
MIN,has_no_higherGeography,537492
MIN,has_no_countryCode,77924
MIN,has_no_coordinates,312062
MIN,has_no_image,244400
MIN,has_no_dateIdentified,517732
MIN,has_no_identifiedBy,503501
MIN,has_no_recordedBy,80946
MIN,has_no_eventDate,157017
NCSC,has_no_collectionCode,36863
NCSC,has_no_catalogNumber,35
NCSC,has_no_speciesKey,2581
NCSC,has_no_scientificName,0
NCSC,has_no_acceptedNameUsage,77255
NCSC,has_no_locality,36926
NCSC,has_no_higherGeography,77255
NCSC,has_no_countryCode,1482
NCSC,has_no_coordinates,73781
NCSC,has_no_image,5348
NCSC,has_no_dateIdentified,74965
NCSC,has_no_identifiedBy,76825
NCSC,has_no_recordedBy,33634
NCSC,has_no_eventDate,38555
ANSP,has_no_collectionCode,0
ANSP,has_no_catalogNumber,0
ANSP,has_no_speciesKey,2
ANSP,has_no_scientificName,0
ANSP,has_no_acceptedNameUsage,3
ANSP,has_no_locality,2
ANSP,has_no_higherGeography,3
ANSP,has_no_countryCode,1
ANSP,has_no_coordinates,3
ANSP,has_no_image,3
ANSP,has_no_dateIdentified,3
ANSP,has_no_identifiedBy,3
ANSP,has_no_recordedBy,3
ANSP,has_no_eventDate,3
BABY,has_no_collectionCode,0
BABY,has_no_catalogNumber,0
BABY,has_no_speciesKey,52
BABY,has_no_scientificName,0
BABY,has_no_acceptedNameUsage,45
BABY,has_no_locality,46
BABY,has_no_higherGeography,11427
BABY,has_no_countryCode,2
BABY,has_no_coordinates,59
BABY,has_no_image,11427
BABY,has_no_dateIdentified,4424
BABY,has_no_identifiedBy,71
BABY,has_no_recordedBy,0
BABY,has_no_eventDate,53
FTG,has_no_collectionCode,0
FTG,has_no_catalogNumber,0
FTG,has_no_speciesKey,5190
FTG,has_no_scientificName,0
FTG,has_no_acceptedNameUsage,78186
FTG,has_no_locality,50245
FTG,has_no_higherGeography,78186
FTG,has_no_countryCode,546
FTG,has_no_coordinates,67574
FTG,has_no_image,78186
FTG,has_no_dateIdentified,78186
FTG,has_no_identifiedBy,78186
FTG,has_no_recordedBy,8002
FTG,has_no_eventDate,1657
COLO,has_no_collectionCode,0
COLO,has_no_catalogNumber,0
COLO,has_no_speciesKey,8223
COLO,has_no_scientificName,0
COLO,has_no_acceptedNameUsage,343783
COLO,has_no_locality,111587
COLO,has_no_higherGeography,343783
COLO,has_no_countryCode,950
COLO,has_no_coordinates,218054
COLO,has_no_image,6500
COLO,has_no_dateIdentified,273718
COLO,has_no_identifiedBy,243670
COLO,has_no_recordedBy,59473
COLO,has_no_eventDate,115681
SDSU,has_no_collectionCode,22525
SDSU,has_no_catalogNumber,30
SDSU,has_no_speciesKey,432
SDSU,has_no_scientificName,0
SDSU,has_no_acceptedNameUsage,22675
SDSU,has_no_locality,793
SDSU,has_no_higherGeography,22675
SDSU,has_no_countryCode,58
SDSU,has_no_coordinates,4388
SDSU,has_no_image,6321
SDSU,has_no_dateIdentified,15135
SDSU,has_no_identifiedBy,10507
SDSU,has_no_recordedBy,17
SDSU,has_no_eventDate,615
EKY,has_no_collectionCode,80694
EKY,has_no_catalogNumber,3568
EKY,has_no_speciesKey,495
EKY,has_no_scientificName,0
EKY,has_no_acceptedNameUsage,80694
EKY,has_no_locality,4763
EKY,has_no_higherGeography,80694
EKY,has_no_countryCode,12
EKY,has_no_coordinates,74008
EKY,has_no_image,5732
EKY,has_no_dateIdentified,78742
EKY,has_no_identifiedBy,66849
EKY,has_no_recordedBy,211
EKY,has_no_eventDate,1996
RHNM,has_no_collectionCode,6
RHNM,has_no_catalogNumber,0
RHNM,has_no_speciesKey,0
RHNM,has_no_scientificName,0
RHNM,has_no_acceptedNameUsage,6
RHNM,has_no_locality,0
RHNM,has_no_higherGeography,6
RHNM,has_no_countryCode,0
RHNM,has_no_coordinates,0
RHNM,has_no_image,0
RHNM,has_no_dateIdentified,1
RHNM,has_no_identifiedBy,1
RHNM,has_no_recordedBy,0
RHNM,has_no_eventDate,0
USA200,has_no_collectionCode,0
USA200,has_no_catalogNumber,0
USA200,has_no_speciesKey,438
USA200,has_no_scientificName,0
USA200,has_no_acceptedNameUsage,1484
USA200,has_no_locality,1465
USA200,has_no_higherGeography,1484
USA200,has_no_countryCode,274
USA200,has_no_coordinates,1482
USA200,has_no_image,1484
USA200,has_no_dateIdentified,1484
USA200,has_no_identifiedBy,1484
USA200,has_no_recordedBy,1484
USA200,has_no_eventDate,1484
CHRB,has_no_collectionCode,100995
CHRB,has_no_catalogNumber,1
CHRB,has_no_speciesKey,9000
CHRB,has_no_scientificName,0
CHRB,has_no_acceptedNameUsage,101011
CHRB,has_no_locality,69872
CHRB,has_no_higherGeography,101011
CHRB,has_no_countryCode,20192
CHRB,has_no_coordinates,95825
CHRB,has_no_image,17275
CHRB,has_no_dateIdentified,94681
CHRB,has_no_identifiedBy,90971
CHRB,has_no_recordedBy,53270
CHRB,has_no_eventDate,60994
UCM,has_no_collectionCode,0
UCM,has_no_catalogNumber,0
UCM,has_no_speciesKey,19
UCM,has_no_scientificName,0
UCM,has_no_acceptedNameUsage,19
UCM,has_no_locality,19
UCM,has_no_higherGeography,19
UCM,has_no_countryCode,0
UCM,has_no_coordinates,6
UCM,has_no_image,18
UCM,has_no_dateIdentified,16
UCM,has_no_identifiedBy,15
UCM,has_no_recordedBy,13
UCM,has_no_eventDate,18
CS,has_no_collectionCode,0
CS,has_no_catalogNumber,0
CS,has_no_speciesKey,129
CS,has_no_scientificName,0
CS,has_no_acceptedNameUsage,57350
CS,has_no_locality,11
CS,has_no_higherGeography,57350
CS,has_no_countryCode,0
CS,has_no_coordinates,2473
CS,has_no_image,57350
CS,has_no_dateIdentified,57350
CS,has_no_identifiedBy,51739
CS,has_no_recordedBy,1235
CS,has_no_eventDate,57350
BISON,has_no_collectionCode,0
BISON,has_no_catalogNumber,682
BISON,has_no_speciesKey,3
BISON,has_no_scientificName,0
BISON,has_no_acceptedNameUsage,706
BISON,has_no_locality,706
BISON,has_no_higherGeography,706
BISON,has_no_countryCode,0
BISON,has_no_coordinates,0
BISON,has_no_image,29
BISON,has_no_dateIdentified,706
BISON,has_no_identifiedBy,706
BISON,has_no_recordedBy,0
BISON,has_no_eventDate,0
BUT,has_no_collectionCode,0
BUT,has_no_catalogNumber,0
BUT,has_no_speciesKey,441
BUT,has_no_scientificName,0
BUT,has_no_acceptedNameUsage,43801
BUT,has_no_locality,2127
BUT,has_no_higherGeography,43801
BUT,has_no_countryCode,0
BUT,has_no_coordinates,43801
BUT,has_no_image,43801
BUT,has_no_dateIdentified,43801
BUT,has_no_identifiedBy,40076
BUT,has_no_recordedBy,67
BUT,has_no_eventDate,1428
USCH,has_no_collectionCode,0
USCH,has_no_catalogNumber,45044
USCH,has_no_speciesKey,3115
USCH,has_no_scientificName,0
USCH,has_no_acceptedNameUsage,106036
USCH,has_no_locality,5922
USCH,has_no_higherGeography,106036
USCH,has_no_countryCode,1531
USCH,has_no_coordinates,84673
USCH,has_no_image,49170
USCH,has_no_dateIdentified,106036
USCH,has_no_identifiedBy,1989
USCH,has_no_recordedBy,1262
USCH,has_no_eventDate,7765
DES,has_no_collectionCode,90488
DES,has_no_catalogNumber,2150
DES,has_no_speciesKey,2433
DES,has_no_scientificName,0
DES,has_no_acceptedNameUsage,90488
DES,has_no_locality,3242
DES,has_no_higherGeography,90488
DES,has_no_countryCode,399
DES,has_no_coordinates,4421
DES,has_no_image,12402
DES,has_no_dateIdentified,80899
DES,has_no_identifiedBy,71505
DES,has_no_recordedBy,28
DES,has_no_eventDate,894
TULS,has_no_collectionCode,0
TULS,has_no_catalogNumber,0
TULS,has_no_speciesKey,111
TULS,has_no_scientificName,0
TULS,has_no_acceptedNameUsage,8517
TULS,has_no_locality,8517
TULS,has_no_higherGeography,8517
TULS,has_no_countryCode,8517
TULS,has_no_coordinates,8517
TULS,has_no_image,8517
TULS,has_no_dateIdentified,8517
TULS,has_no_identifiedBy,8517
TULS,has_no_recordedBy,8517
TULS,has_no_eventDate,8517
USA955,has_no_collectionCode,0
USA955,has_no_catalogNumber,0
USA955,has_no_speciesKey,79
USA955,has_no_scientificName,0
USA955,has_no_acceptedNameUsage,1683
USA955,has_no_locality,502
USA955,has_no_higherGeography,1683
USA955,has_no_countryCode,49
USA955,has_no_coordinates,1328
USA955,has_no_image,1683
USA955,has_no_dateIdentified,1683
USA955,has_no_identifiedBy,1683
USA955,has_no_recordedBy,1683
USA955,has_no_eventDate,1683
USA042,has_no_collectionCode,0
USA042,has_no_catalogNumber,0
USA042,has_no_speciesKey,51
USA042,has_no_scientificName,0
USA042,has_no_acceptedNameUsage,881
USA042,has_no_locality,589
USA042,has_no_higherGeography,881
USA042,has_no_countryCode,37
USA042,has_no_coordinates,766
USA042,has_no_image,881
USA042,has_no_dateIdentified,881
USA042,has_no_identifiedBy,881
USA042,has_no_recordedBy,881
USA042,has_no_eventDate,881
PRI,has_no_collectionCode,0
PRI,has_no_catalogNumber,0
PRI,has_no_speciesKey,1
PRI,has_no_scientificName,0
PRI,has_no_acceptedNameUsage,3
PRI,has_no_locality,0
PRI,has_no_higherGeography,0
PRI,has_no_countryCode,0
PRI,has_no_coordinates,1
PRI,has_no_image,3
PRI,has_no_dateIdentified,3
PRI,has_no_identifiedBy,3
PRI,has_no_recordedBy,3
PRI,has_no_eventDate,3
USA167,has_no_collectionCode,0
USA167,has_no_catalogNumber,0
USA167,has_no_speciesKey,1183
USA167,has_no_scientificName,0
USA167,has_no_acceptedNameUsage,8193
USA167,has_no_locality,3630
USA167,has_no_higherGeography,8193
USA167,has_no_countryCode,1062
USA167,has_no_coordinates,4346
USA167,has_no_image,8193
USA167,has_no_dateIdentified,8193
USA167,has_no_identifiedBy,8193
USA167,has_no_recordedBy,8193
USA167,has_no_eventDate,8193
SCFS,has_no_collectionCode,1689
SCFS,has_no_catalogNumber,2
SCFS,has_no_speciesKey,63
SCFS,has_no_scientificName,0
SCFS,has_no_acceptedNameUsage,1689
SCFS,has_no_locality,18
SCFS,has_no_higherGeography,1689
SCFS,has_no_countryCode,3
SCFS,has_no_coordinates,28
SCFS,has_no_image,140
SCFS,has_no_dateIdentified,1120
SCFS,has_no_identifiedBy,624
SCFS,has_no_recordedBy,4
SCFS,has_no_eventDate,11
WSCO,has_no_collectionCode,4165
WSCO,has_no_catalogNumber,110
WSCO,has_no_speciesKey,120
WSCO,has_no_scientificName,0
WSCO,has_no_acceptedNameUsage,4165
WSCO,has_no_locality,128
WSCO,has_no_higherGeography,4165
WSCO,has_no_countryCode,9
WSCO,has_no_coordinates,2949
WSCO,has_no_image,4165
WSCO,has_no_dateIdentified,3574
WSCO,has_no_identifiedBy,725
WSCO,has_no_recordedBy,20
WSCO,has_no_eventDate,43
TEX,has_no_collectionCode,0
TEX,has_no_catalogNumber,0
TEX,has_no_speciesKey,0
TEX,has_no_scientificName,0
TEX,has_no_acceptedNameUsage,1
TEX,has_no_locality,0
TEX,has_no_higherGeography,1
TEX,has_no_countryCode,0
TEX,has_no_coordinates,1
TEX,has_no_image,0
TEX,has_no_dateIdentified,0
TEX,has_no_identifiedBy,0
TEX,has_no_recordedBy,0
TEX,has_no_eventDate,0
USA134,has_no_collectionCode,0
USA134,has_no_catalogNumber,0
USA134,has_no_speciesKey,0
USA134,has_no_scientificName,0
USA134,has_no_acceptedNameUsage,241
USA134,has_no_locality,143
USA134,has_no_higherGeography,241
USA134,has_no_countryCode,17
USA134,has_no_coordinates,214
USA134,has_no_image,241
USA134,has_no_dateIdentified,241
USA134,has_no_identifiedBy,241
USA134,has_no_recordedBy,241
USA134,has_no_eventDate,241
OBI,has_no_collectionCode,62830
OBI,has_no_catalogNumber,4065
OBI,has_no_speciesKey,1476
OBI,has_no_scientificName,0
OBI,has_no_acceptedNameUsage,62830
OBI,has_no_locality,327
OBI,has_no_higherGeography,62830
OBI,has_no_countryCode,79
OBI,has_no_coordinates,26684
OBI,has_no_image,4323
OBI,has_no_dateIdentified,56325
OBI,has_no_identifiedBy,44432
OBI,has_no_recordedBy,90
OBI,has_no_eventDate,1478
USA022,has_no_collectionCode,0
USA022,has_no_catalogNumber,0
USA022,has_no_speciesKey,3597
USA022,has_no_scientificName,0
USA022,has_no_acceptedNameUsage,66656
USA022,has_no_locality,31103
USA022,has_no_higherGeography,66656
USA022,has_no_countryCode,6311
USA022,has_no_coordinates,49791
USA022,has_no_image,66656
USA022,has_no_dateIdentified,66656
USA022,has_no_identifiedBy,66656
USA022,has_no_recordedBy,66656
USA022,has_no_eventDate,66656
NEBC,has_no_collectionCode,0
NEBC,has_no_catalogNumber,0
NEBC,has_no_speciesKey,2375
NEBC,has_no_scientificName,0
NEBC,has_no_acceptedNameUsage,278160
NEBC,has_no_locality,6968
NEBC,has_no_higherGeography,28
NEBC,has_no_countryCode,29
NEBC,has_no_coordinates,277891
NEBC,has_no_image,9780
NEBC,has_no_dateIdentified,270751
NEBC,has_no_identifiedBy,272859
NEBC,has_no_recordedBy,156
NEBC,has_no_eventDate,10016
USA029,has_no_collectionCode,0
USA029,has_no_catalogNumber,0
USA029,has_no_speciesKey,3214
USA029,has_no_scientificName,0
USA029,has_no_acceptedNameUsage,42197
USA029,has_no_locality,24677
USA029,has_no_higherGeography,42197
USA029,has_no_countryCode,6465
USA029,has_no_coordinates,23891
USA029,has_no_image,42197
USA029,has_no_dateIdentified,42197
USA029,has_no_identifiedBy,42197
USA029,has_no_recordedBy,42197
USA029,has_no_eventDate,42197
USFS/BHSC,has_no_collectionCode,0
USFS/BHSC,has_no_catalogNumber,0
USFS/BHSC,has_no_speciesKey,5
USFS/BHSC,has_no_scientificName,0
USFS/BHSC,has_no_acceptedNameUsage,3544
USFS/BHSC,has_no_locality,32
USFS/BHSC,has_no_higherGeography,3544
USFS/BHSC,has_no_countryCode,0
USFS/BHSC,has_no_coordinates,64
USFS/BHSC,has_no_image,69
USFS/BHSC,has_no_dateIdentified,3542
USFS/BHSC,has_no_identifiedBy,3498
USFS/BHSC,has_no_recordedBy,0
USFS/BHSC,has_no_eventDate,14
OSC,has_no_collectionCode,0
OSC,has_no_catalogNumber,0
OSC,has_no_speciesKey,1877
OSC,has_no_scientificName,0
OSC,has_no_acceptedNameUsage,165591
OSC,has_no_locality,446
OSC,has_no_higherGeography,165591
OSC,has_no_countryCode,2
OSC,has_no_coordinates,15138
OSC,has_no_image,165588
OSC,has_no_dateIdentified,2701
OSC,has_no_identifiedBy,0
OSC,has_no_recordedBy,122
OSC,has_no_eventDate,3515
UOBS,has_no_collectionCode,0
UOBS,has_no_catalogNumber,0
UOBS,has_no_speciesKey,3
UOBS,has_no_scientificName,0
UOBS,has_no_acceptedNameUsage,909
UOBS,has_no_locality,909
UOBS,has_no_higherGeography,909
UOBS,has_no_countryCode,909
UOBS,has_no_coordinates,909
UOBS,has_no_image,909
UOBS,has_no_dateIdentified,909
UOBS,has_no_identifiedBy,909
UOBS,has_no_recordedBy,909
UOBS,has_no_eventDate,909
MSB,has_no_collectionCode,0
MSB,has_no_catalogNumber,0
MSB,has_no_speciesKey,8
MSB,has_no_scientificName,0
MSB,has_no_acceptedNameUsage,8
MSB,has_no_locality,0
MSB,has_no_higherGeography,0
MSB,has_no_countryCode,0
MSB,has_no_coordinates,7
MSB,has_no_image,8
MSB,has_no_dateIdentified,2
MSB,has_no_identifiedBy,0
MSB,has_no_recordedBy,0
MSB,has_no_eventDate,0
UTAH,has_no_collectionCode,0
UTAH,has_no_catalogNumber,0
UTAH,has_no_speciesKey,1
UTAH,has_no_scientificName,0
UTAH,has_no_acceptedNameUsage,1
UTAH,has_no_locality,1
UTAH,has_no_higherGeography,1
UTAH,has_no_countryCode,0
UTAH,has_no_coordinates,1
UTAH,has_no_image,0
UTAH,has_no_dateIdentified,1
UTAH,has_no_identifiedBy,1
UTAH,has_no_recordedBy,1
UTAH,has_no_eventDate,0
FMNH,has_no_collectionCode,0
FMNH,has_no_catalogNumber,1
FMNH,has_no_speciesKey,20998
FMNH,has_no_scientificName,0
FMNH,has_no_acceptedNameUsage,23345
FMNH,has_no_locality,23345
FMNH,has_no_higherGeography,1
FMNH,has_no_countryCode,65
FMNH,has_no_coordinates,23345
FMNH,has_no_image,12284
FMNH,has_no_dateIdentified,23345
FMNH,has_no_identifiedBy,6796
FMNH,has_no_recordedBy,21443
FMNH,has_no_eventDate,22615
SEOSU,has_no_collectionCode,0
SEOSU,has_no_catalogNumber,0
SEOSU,has_no_speciesKey,341
SEOSU,has_no_scientificName,0
SEOSU,has_no_acceptedNameUsage,20206
SEOSU,has_no_locality,20206
SEOSU,has_no_higherGeography,20206
SEOSU,has_no_countryCode,20206
SEOSU,has_no_coordinates,20206
SEOSU,has_no_image,20206
SEOSU,has_no_dateIdentified,20206
SEOSU,has_no_identifiedBy,20206
SEOSU,has_no_recordedBy,20206
SEOSU,has_no_eventDate,20206
CAMU,has_no_collectionCode,0
CAMU,has_no_catalogNumber,0
CAMU,has_no_speciesKey,0
CAMU,has_no_scientificName,0
CAMU,has_no_acceptedNameUsage,346
CAMU,has_no_locality,346
CAMU,has_no_higherGeography,346
CAMU,has_no_countryCode,346
CAMU,has_no_coordinates,346
CAMU,has_no_image,346
CAMU,has_no_dateIdentified,346
CAMU,has_no_identifiedBy,346
CAMU,has_no_recordedBy,346
CAMU,has_no_eventDate,346
BOON,has_no_collectionCode,16127
BOON,has_no_catalogNumber,851
BOON,has_no_speciesKey,342
BOON,has_no_scientificName,0
BOON,has_no_acceptedNameUsage,16127
BOON,has_no_locality,10576
BOON,has_no_higherGeography,16127
BOON,has_no_countryCode,163
BOON,has_no_coordinates,12535
BOON,has_no_image,4691
BOON,has_no_dateIdentified,15934
BOON,has_no_identifiedBy,15432
BOON,has_no_recordedBy,10238
BOON,has_no_eventDate,10272
ECU,has_no_collectionCode,0
ECU,has_no_catalogNumber,0
ECU,has_no_speciesKey,56
ECU,has_no_scientificName,0
ECU,has_no_acceptedNameUsage,2436
ECU,has_no_locality,2436
ECU,has_no_higherGeography,2436
ECU,has_no_countryCode,2436
ECU,has_no_coordinates,2436
ECU,has_no_image,2436
ECU,has_no_dateIdentified,2436
ECU,has_no_identifiedBy,2436
ECU,has_no_recordedBy,2436
ECU,has_no_eventDate,2436
USA074,has_no_collectionCode,0
USA074,has_no_catalogNumber,0
USA074,has_no_speciesKey,47
USA074,has_no_scientificName,0
USA074,has_no_acceptedNameUsage,1909
USA074,has_no_locality,1851
USA074,has_no_higherGeography,1909
USA074,has_no_countryCode,313
USA074,has_no_coordinates,1878
USA074,has_no_image,1909
USA074,has_no_dateIdentified,1909
USA074,has_no_identifiedBy,1909
USA074,has_no_recordedBy,1909
USA074,has_no_eventDate,1909
CHAS,has_no_collectionCode,0
CHAS,has_no_catalogNumber,0
CHAS,has_no_speciesKey,18
CHAS,has_no_scientificName,0
CHAS,has_no_acceptedNameUsage,166
CHAS,has_no_locality,0
CHAS,has_no_higherGeography,0
CHAS,has_no_countryCode,4
CHAS,has_no_coordinates,107
CHAS,has_no_image,133
CHAS,has_no_dateIdentified,98
CHAS,has_no_identifiedBy,0
CHAS,has_no_recordedBy,0
CHAS,has_no_eventDate,0
WOH,has_no_collectionCode,0
WOH,has_no_catalogNumber,0
WOH,has_no_speciesKey,0
WOH,has_no_scientificName,0
WOH,has_no_acceptedNameUsage,2
WOH,has_no_locality,2
WOH,has_no_higherGeography,2
WOH,has_no_countryCode,2
WOH,has_no_coordinates,2
WOH,has_no_image,2
WOH,has_no_dateIdentified,2
WOH,has_no_identifiedBy,2
WOH,has_no_recordedBy,2
WOH,has_no_eventDate,2
BRIT,has_no_collectionCode,0
BRIT,has_no_catalogNumber,0
BRIT,has_no_speciesKey,6137
BRIT,has_no_scientificName,0
BRIT,has_no_acceptedNameUsage,19346
BRIT,has_no_locality,19315
BRIT,has_no_higherGeography,19346
BRIT,has_no_countryCode,1988
BRIT,has_no_coordinates,8972
BRIT,has_no_image,19346
BRIT,has_no_dateIdentified,5844
BRIT,has_no_identifiedBy,5675
BRIT,has_no_recordedBy,1524
BRIT,has_no_eventDate,2112
UCBG,has_no_collectionCode,0
UCBG,has_no_catalogNumber,0
UCBG,has_no_speciesKey,2689
UCBG,has_no_scientificName,0
UCBG,has_no_acceptedNameUsage,18900
