recordset_UUID,Link,name,IN/OUT,,,
71b8ffab-444e-43f9-9a9c-5c42b0eaa5eb,https://www.idigbio.org/portal/recordsets/71b8ffab-444e-43f9-9a9c-5c42b0eaa5eb,CM Vertebrate Paleontology Collection,IN,,,
4900d7ce-9442-4305-9889-c9cbbb953eaa,https://www.idigbio.org/portal/recordsets/4900d7ce-9442-4305-9889-c9cbbb953eaa,"Wesley E. Niles Herbarium, University of Nevada, Las Vegas",IN,,,
ccba425a-25e0-4d94-8fde-3890be03ae1b,https://www.idigbio.org/portal/recordsets/ccba425a-25e0-4d94-8fde-3890be03ae1b,Evergreen Natural History Museum,IN,,,
41b166d5-ce08-4efe-99fc-6df77d8fe29e,https://www.idigbio.org/portal/recordsets/41b166d5-ce08-4efe-99fc-6df77d8fe29e,MAC - Herbário do Instituto do Meio Ambiente do Estado de Alagoas,OUT,,,
e5b0c46a-5eb6-4b94-9d4c-fb1000f534b0,https://www.idigbio.org/portal/recordsets/e5b0c46a-5eb6-4b94-9d4c-fb1000f534b0,"Miami University, Willard Sherman Turrell Herbarium",IN,,,
99b04c9f-908e-42bd-92bc-41aa94b72949,https://www.idigbio.org/portal/recordsets/99b04c9f-908e-42bd-92bc-41aa94b72949,Morton Arboretum,IN,,,
6aaea1e9-290d-4886-b41b-a3a4c76dbd92,https://www.idigbio.org/portal/recordsets/6aaea1e9-290d-4886-b41b-a3a4c76dbd92,"Colección, preservación y caracterización de cultivares criollos de origen español de trigo y centeno de México",OUT,,,
7a31ab80-1cc0-4456-9dea-61c2e9031a6f,https://www.idigbio.org/portal/recordsets/7a31ab80-1cc0-4456-9dea-61c2e9031a6f,"Rutgers University, Chrysler Herbarium - Mycology Collection",IN,,,
09a3fcf2-55a1-488f-aa42-f103bdce0536,https://www.idigbio.org/portal/recordsets/09a3fcf2-55a1-488f-aa42-f103bdce0536,University of Illinois Herbarium,IN,,,
0fd6e726-6828-4f62-ba8d-6ec316fe0b52,https://www.idigbio.org/portal/recordsets/0fd6e726-6828-4f62-ba8d-6ec316fe0b52,"Vascular Plant Collection, University of Idaho, Stillinger Herbarium",IN,,,
c8eeddef-b903-4aa3-a0fb-44344b8bf301,https://www.idigbio.org/portal/recordsets/c8eeddef-b903-4aa3-a0fb-44344b8bf301,JOI - Herbário Joinvillea,OUT,,,
be72355e-a5d6-4094-8635-0127dfb510aa,https://www.idigbio.org/portal/recordsets/be72355e-a5d6-4094-8635-0127dfb510aa,"Plantas vasculares de la Sierra Tarahumara -listado florístico, etnobotánico e histórico-",OUT,,,
df516dc6-6ef0-426d-94e3-8a2bbb0439a5,https://www.idigbio.org/portal/recordsets/df516dc6-6ef0-426d-94e3-8a2bbb0439a5,University of North Carolina at Chapel Hill Herbarium,IN,,,
bedde734-0fa1-49c4-8d97-f3b3e9bfb9ab,https://www.idigbio.org/portal/recordsets/bedde734-0fa1-49c4-8d97-f3b3e9bfb9ab,Flora del Valle de Tehuacán-Cuicatlán: II Fase,OUT,,,
92f0b5e8-27b5-48ae-be72-616657821f7b,https://www.idigbio.org/portal/recordsets/92f0b5e8-27b5-48ae-be72-616657821f7b,HFSL - Herbário Dr. Ary Tupinambá Penna Pinheiro,OUT,,,
cb2973af-0d5a-4fbf-80ab-ec96ede33ef0,https://www.idigbio.org/portal/recordsets/cb2973af-0d5a-4fbf-80ab-ec96ede33ef0,South Dakota State University (C. A. Taylor) Herbarium,IN,,,
6cab4420-11e4-4b55-85ac-6ecfdda70184,https://www.idigbio.org/portal/recordsets/6cab4420-11e4-4b55-85ac-6ecfdda70184,"Yale University Herbarium, Peabody Museum of Natural History",IN,,,
ba0cbea4-9a25-49de-bfb4-02201b392f5e,https://www.idigbio.org/portal/recordsets/ba0cbea4-9a25-49de-bfb4-02201b392f5e,"Flora acuática vascular del área focal Felipe Carrillo Puerto, Corredor Biológico Sian Ka'an-Calakmul, Quintana Roo, México",OUT,,,
745caa9d-02be-4a67-a142-103282aa0bda,https://www.idigbio.org/portal/recordsets/745caa9d-02be-4a67-a142-103282aa0bda,Catálogo y base de datos preliminar de la flora de Sinaloa,OUT,,,
4c20f76b-dae3-4980-985d-6c67602dbcf7,https://www.idigbio.org/portal/recordsets/4c20f76b-dae3-4980-985d-6c67602dbcf7,Dinoflagelados bentónicos del Arrecife Mesoamericano: Caribe Mexicano,OUT,,,
8a54c5fa-2900-4859-a2d6-1b7faedafac4,https://www.idigbio.org/portal/recordsets/8a54c5fa-2900-4859-a2d6-1b7faedafac4,Wake Forest University,IN,,,
62254613-2696-4834-8c58-5c465f70df56,https://www.idigbio.org/portal/recordsets/62254613-2696-4834-8c58-5c465f70df56,University of Wisconsin - Madison,IN,,,
953b0329-c3e4-4816-a038-7afbd2bb2547,https://www.idigbio.org/portal/recordsets/953b0329-c3e4-4816-a038-7afbd2bb2547,RB - Rio de Janeiro Botanical Garden Herbarium Collection,OUT,,,
e23109b4-e143-437c-b329-3dff7cb35488,https://www.idigbio.org/portal/recordsets/e23109b4-e143-437c-b329-3dff7cb35488,"Appalachian State University, I. W. Carpenter, Jr. Herbarium",IN,,,
e2b852a7-66e6-4115-bd49-982d8d6df6ed,https://www.idigbio.org/portal/recordsets/e2b852a7-66e6-4115-bd49-982d8d6df6ed,Banco de información sobre características tecnológicas de maderas mexicanas,OUT,,,
0ec58818-0c78-4804-a899-632f103371d8,https://www.idigbio.org/portal/recordsets/0ec58818-0c78-4804-a899-632f103371d8,SJRP-Bryophyta - Herbário de Bryophyta de São José do Rio Preto,OUT,,,
4cd8e87c-93b6-41cc-9189-50585cdb0518,https://www.idigbio.org/portal/recordsets/4cd8e87c-93b6-41cc-9189-50585cdb0518,HURB - Herbário do Recôncavo da Bahia,OUT,,,
f5d395b8-c3c9-43df-b4ff-63d65c6a971e,https://www.idigbio.org/portal/recordsets/f5d395b8-c3c9-43df-b4ff-63d65c6a971e,East Carolina University Herbarium,IN,,,
2055f2a0-475f-41a6-a721-b5036659f22a,https://www.idigbio.org/portal/recordsets/2055f2a0-475f-41a6-a721-b5036659f22a,Establecimiento de la colección de levaduras marinas de México,OUT,,,
b9d08bac-6b78-484b-9a96-da61552f53a5,https://www.idigbio.org/portal/recordsets/b9d08bac-6b78-484b-9a96-da61552f53a5,JOIw - Xiloteca Joinvillea,OUT,,,
093030d9-a124-42a8-8cf3-8c6904fefbe7,https://www.idigbio.org/portal/recordsets/093030d9-a124-42a8-8cf3-8c6904fefbe7,"Algae Collection, Friday Harbor Laboratories Herbarium",IN,,,
d2b966fd-f02a-4bce-a815-35deea5fce1c,https://www.idigbio.org/portal/recordsets/d2b966fd-f02a-4bce-a815-35deea5fce1c,Códigos de barras de hongos ectomicorrízicos de localidades selectas del neotrópico mexicano,OUT,,,
96a6898e-1fb6-4c49-a1f2-afb96058dbf8,https://www.idigbio.org/portal/recordsets/96a6898e-1fb6-4c49-a1f2-afb96058dbf8,Amphibians and Reptiles collection at the Natural History Museum of Denmark (SNM),OUT,,,
e794b292-4a94-471e-ab84-6aaef1fea1b3,https://www.idigbio.org/portal/recordsets/e794b292-4a94-471e-ab84-6aaef1fea1b3,"George Mason University, Ted R. Bradley Herbarium",IN,,,
f4214a7a-6793-48e0-ac41-9baff83096d3,https://www.idigbio.org/portal/recordsets/f4214a7a-6793-48e0-ac41-9baff83096d3,Illinois Natural History Survey,IN,,,
f8866892-56a0-4f46-9583-6719d42d81de,https://www.idigbio.org/portal/recordsets/f8866892-56a0-4f46-9583-6719d42d81de,ICN - Herbário do Instituto de Ciências Naturais,OUT,,,
2148b4f7-a770-4bca-b276-da70ae948690,https://www.idigbio.org/portal/recordsets/2148b4f7-a770-4bca-b276-da70ae948690,Canadian Museum of Nature General Invertebrate Collection,OUT,,,
e1520949-52f7-45ca-abe9-7b55c406ea2d,https://www.idigbio.org/portal/recordsets/e1520949-52f7-45ca-abe9-7b55c406ea2d,Biodiversidad del microfitoplancton marino en la zona económica exclusiva limítrofe del Pacífico central mexicano,OUT,,,
0bffd75c-2c42-4119-bae7-1ca6d8eb4d1a,https://www.idigbio.org/portal/recordsets/0bffd75c-2c42-4119-bae7-1ca6d8eb4d1a,IRAI - Herbário do Parque da Ciência Newton Freire Maia,OUT,,,
7781cb6c-e687-4632-a8d8-b1a593689cb5,https://www.idigbio.org/portal/recordsets/7781cb6c-e687-4632-a8d8-b1a593689cb5,Monitoreo y recolección de la diversidad de razas de maíz criollo en la región de la Huasteca en México para complementar las colecciones de los Bancos de germoplasma de INIFAP y CIMMYT,OUT,,,
1da8098a-1e82-4b8b-bf81-d30e423cdaba,https://www.idigbio.org/portal/recordsets/1da8098a-1e82-4b8b-bf81-d30e423cdaba,"Inventario florístico de la Reserva de la Biosfera Mariposa Monarca, México",OUT,,,
2ee56f8c-db1d-43aa-bfb7-3fb2a19601df,https://www.idigbio.org/portal/recordsets/2ee56f8c-db1d-43aa-bfb7-3fb2a19601df,University of Wisconsin - Eau Claire,IN,,,
858a7761-82a5-47df-8e8a-dbc8806cf424,https://www.idigbio.org/portal/recordsets/858a7761-82a5-47df-8e8a-dbc8806cf424,Lund Museum of Zoology (MZLU),OUT,,,
cd5bc13d-ee5c-4b68-a550-37edb3e7899d,https://www.idigbio.org/portal/recordsets/cd5bc13d-ee5c-4b68-a550-37edb3e7899d,R. L. McGregor Herbarium Lichen Collection,IN,,,
1db8b527-7713-405b-b7ec-bc824580ccc6,https://www.idigbio.org/portal/recordsets/1db8b527-7713-405b-b7ec-bc824580ccc6,Oregon State University Herbarium,IN,,,
6ed17163-76e1-48f1-9ccb-19cc462c2639,https://www.idigbio.org/portal/recordsets/6ed17163-76e1-48f1-9ccb-19cc462c2639,Eastern Illinois University,IN,,,
c5916431-004f-465a-a505-589e2de29c8b,https://www.idigbio.org/portal/recordsets/c5916431-004f-465a-a505-589e2de29c8b,"Algae herbarium TRH, NTNU University Museum",OUT,,,
a16dc8d8-ff4a-4d62-a684-2937fb292b8d,https://www.idigbio.org/portal/recordsets/a16dc8d8-ff4a-4d62-a684-2937fb292b8d,"Longwood University, Harvill-Stevens Herbarium",IN,,,
361efdf7-9845-411c-90bd-e51ec7991e87,https://www.idigbio.org/portal/recordsets/361efdf7-9845-411c-90bd-e51ec7991e87,HEPH - Herbário Ezechias Paulo Heringer,OUT,,,
98ece30d-bf85-4122-b872-7786031b457f,https://www.idigbio.org/portal/recordsets/98ece30d-bf85-4122-b872-7786031b457f,Georgia Southern University Herbarium,IN,,,
f1cf8457-237e-487a-9d13-5de7d81b9de4,https://www.idigbio.org/portal/recordsets/f1cf8457-237e-487a-9d13-5de7d81b9de4,University of South Florida Herbarium (USF),IN,,,
3a5b5c9b-b241-4883-904a-b167a7edb41a,https://www.idigbio.org/portal/recordsets/3a5b5c9b-b241-4883-904a-b167a7edb41a,Naturalis Biodiversity Center (NL) - Paleontology Invertebrates,OUT,,,
1d17fdad-d338-4ae0-9232-dbf18eaf9f66,https://www.idigbio.org/portal/recordsets/1d17fdad-d338-4ae0-9232-dbf18eaf9f66,University of Memphis Herbarium,IN,,,
414a5bf5-061e-4e47-8410-0f76a04f7d1d,https://www.idigbio.org/portal/recordsets/414a5bf5-061e-4e47-8410-0f76a04f7d1d,"Vascular Plant Collection, Pacific Lutheran University Herbarium",IN,,,
8f11280d-8a77-464e-b59a-4b91d260d451,https://www.idigbio.org/portal/recordsets/8f11280d-8a77-464e-b59a-4b91d260d451,Base de datos de la familia Fagaceae en el estado de Hidalgo,OUT,,,
837d99c6-3045-4ba3-8951-643ddb3d6676,https://www.idigbio.org/portal/recordsets/837d99c6-3045-4ba3-8951-643ddb3d6676,University of South Florida,IN,,,
07c47dd3-a0a9-434a-b144-71c32996f278,https://www.idigbio.org/portal/recordsets/07c47dd3-a0a9-434a-b144-71c32996f278,University of South Florida Herbarium,IN,,,
1fc07b28-43f5-49d1-badf-63005e1c3e9a,https://www.idigbio.org/portal/recordsets/1fc07b28-43f5-49d1-badf-63005e1c3e9a,Texas Lutheran University Herbarium,IN,,,
f0bb124f-5840-41ea-98ab-b8fd8802ea5f,https://www.idigbio.org/portal/recordsets/f0bb124f-5840-41ea-98ab-b8fd8802ea5f,MOSS - Herbário Dárdano de Andrade Lima,OUT,,,
e6c164f8-ddcd-4649-bd26-b653c8bf4ee2,https://www.idigbio.org/portal/recordsets/e6c164f8-ddcd-4649-bd26-b653c8bf4ee2,Distribución conocida y potencial de 48 especies de hongos silvestres comestibles en la región central del país,OUT,,,
7915973f-a3b0-4d2c-86e7-02d40647393c,https://www.idigbio.org/portal/recordsets/7915973f-a3b0-4d2c-86e7-02d40647393c,"EAFM - Herbário do Instituto Federal de Educação, Ciência e Tecnologia do Amazonas",OUT,,,
4a8b7fc9-cbc2-45b3-806f-73cc6a13c369,https://www.idigbio.org/portal/recordsets/4a8b7fc9-cbc2-45b3-806f-73cc6a13c369,Herbier de l'Ecole Normale de Bourges (BOUM),OUT,,,
3027c437-cdb3-4072-9410-5a46ec3b1fd5,https://www.idigbio.org/portal/recordsets/3027c437-cdb3-4072-9410-5a46ec3b1fd5,"University of Vermont, Pringle Herbarium, vascular plants excluding those from New England",IN,,,
fb7db48e-1599-420e-8f10-1f20fe1c6aa3,https://www.idigbio.org/portal/recordsets/fb7db48e-1599-420e-8f10-1f20fe1c6aa3,"Bryophyte Collection, Bureau of Land Management, Medford District Herbarium",IN,,,
314f66a9-2b8f-4085-b10c-0f083ce2f1eb,https://www.idigbio.org/portal/recordsets/314f66a9-2b8f-4085-b10c-0f083ce2f1eb,"Michael I. Cousens Herbarium, University of West Florida",IN,,,
90739622-5232-4048-8121-9af9ec69604f,https://www.idigbio.org/portal/recordsets/90739622-5232-4048-8121-9af9ec69604f,Orville Bissett Herbarium,IN,,,
994b60a2-88f1-49ec-a6da-27d56dfa6f16,https://www.idigbio.org/portal/recordsets/994b60a2-88f1-49ec-a6da-27d56dfa6f16,"University of California, Davis",IN,,,
42f0b085-b821-4190-b826-1508855ae49b,https://www.idigbio.org/portal/recordsets/42f0b085-b821-4190-b826-1508855ae49b,Estudio demográfico y genético de Desmoncus quasillarius Bartlett (Arecaceae),OUT,,,
d07e7b8a-2222-477f-a7f3-f098bbfdaf54,https://www.idigbio.org/portal/recordsets/d07e7b8a-2222-477f-a7f3-f098bbfdaf54,Eastern New Mexico University Herbarium,IN,,,
710a8a54-783c-41aa-ad9a-05544cdb4c55,https://www.idigbio.org/portal/recordsets/710a8a54-783c-41aa-ad9a-05544cdb4c55,"Royal Botanic Gardens, Kew - Herbarium Specimens",OUT,,,
899855ee-4fd9-4e85-9033-880058303b5c,https://www.idigbio.org/portal/recordsets/899855ee-4fd9-4e85-9033-880058303b5c,HST - Herbário Sérgio Tavares,OUT,,,
902f9e08-9180-4f12-97b6-d8662f2b583f,https://www.idigbio.org/portal/recordsets/902f9e08-9180-4f12-97b6-d8662f2b583f,"Base de datos de las regiones prioritarias 113 y 120 en los municipios de Zirándaro y Coahuayutla, (Guerrero)",OUT,,,
78bb515d-4508-45d6-94e2-e53638ce2fe4,https://www.idigbio.org/portal/recordsets/78bb515d-4508-45d6-94e2-e53638ce2fe4,HERBAM - Herbário da Amazônia Meridional,OUT,,,
e9b69a0a-497d-4201-b114-51519a4dfef9,https://www.idigbio.org/portal/recordsets/e9b69a0a-497d-4201-b114-51519a4dfef9,The fishes collection (IC) of the Muséum national d'Histoire naturelle (MNHN - Paris),OUT,,,
4790a6a0-ce11-4cd8-8cad-4b2032a55c1b,https://www.idigbio.org/portal/recordsets/4790a6a0-ce11-4cd8-8cad-4b2032a55c1b,Naturalis Biodiversity Center (NL) - Pisces,OUT,,,
d90e8316-2649-475e-a8c0-80130dab1fd2,https://www.idigbio.org/portal/recordsets/d90e8316-2649-475e-a8c0-80130dab1fd2,NCSM Non-molluscan Invertebrates Collection,OUT,,,
02ff95c9-5a14-459f-a2e4-7f93d87a7559,https://www.idigbio.org/portal/recordsets/02ff95c9-5a14-459f-a2e4-7f93d87a7559,"Entomology, Natural History Museum, University of Oslo",OUT,,,
dfd53a42-8f63-4040-93a5-3f1347ce7686,https://www.idigbio.org/portal/recordsets/dfd53a42-8f63-4040-93a5-3f1347ce7686,T. L. Esslinger Herbarium,IN,,,
8057906f-17c9-4e25-b173-4e7fb938078b,https://www.idigbio.org/portal/recordsets/8057906f-17c9-4e25-b173-4e7fb938078b,Canadian Museum of Nature Herbarium,OUT,,,
0072bf11-a354-4998-8730-c0cb4cfc9517,https://www.idigbio.org/portal/recordsets/0072bf11-a354-4998-8730-c0cb4cfc9517,University of South Florida Herbarium,IN,,,
b8508402-51fe-42a9-90ea-8ff9eff7eed2,https://www.idigbio.org/portal/recordsets/b8508402-51fe-42a9-90ea-8ff9eff7eed2,"Diatomeas (Bacillariophyceae) y dinoflageladas (Dinophyceae) frecuentes en el Pacífico mexicano (costa oeste de Baja California, Pacífico centro y sur)",OUT,,,
28a8561d-4699-4c90-823b-686d6207d675,https://www.idigbio.org/portal/recordsets/28a8561d-4699-4c90-823b-686d6207d675,UFP - Herbário UFP - Geraldo Mariz,OUT,,,
7ae4d15d-62e2-459b-842a-446f921b9d3f,https://www.idigbio.org/portal/recordsets/7ae4d15d-62e2-459b-842a-446f921b9d3f,"Paleobotany Division, Yale Peabody Museum",IN,,,
3998ec8d-4aae-46db-9370-179c19b69356,https://www.idigbio.org/portal/recordsets/3998ec8d-4aae-46db-9370-179c19b69356,"University of Wisconsin-Stevens Point, Robert W. Freckmann Herbarium",IN,,,
604e4359-00b5-467b-89c0-a979abb5485e,https://www.idigbio.org/portal/recordsets/604e4359-00b5-467b-89c0-a979abb5485e,"Computarización de la colección de hongos de ECOSUR, en el estado de Chiapas",OUT,,,
8456dc3d-99e2-407c-ab55-4746d382496b,https://www.idigbio.org/portal/recordsets/8456dc3d-99e2-407c-ab55-4746d382496b,"Lichen herbarium TRH, NTNU University Museum",OUT,,,
f062cb7d-c03e-4762-b1c4-49118fee1a56,https://www.idigbio.org/portal/recordsets/f062cb7d-c03e-4762-b1c4-49118fee1a56,The fossil collection (F) of the Muséum national d'Histoire naturelle (MNHN - Paris),OUT,,,
2292f5d5-d39f-4944-be72-fa5dd62f581c,https://www.idigbio.org/portal/recordsets/2292f5d5-d39f-4944-be72-fa5dd62f581c,Queensland Museum provider for OZCAM,OUT,,,
a5fdee09-34c4-48bc-99ff-a503c93a9d7e,https://www.idigbio.org/portal/recordsets/a5fdee09-34c4-48bc-99ff-a503c93a9d7e,North Dakota State University Herbarium,IN,,,
d3dbe69e-8e8a-4849-9fb1-1bf5c3786f70,https://www.idigbio.org/portal/recordsets/d3dbe69e-8e8a-4849-9fb1-1bf5c3786f70,Waite Insect and Nematode Collection,IN,,,
7a8d946d-083f-4d2a-9cc9-cd590398194f,https://www.idigbio.org/portal/recordsets/7a8d946d-083f-4d2a-9cc9-cd590398194f,O,IN,,,
d38fd1e8-bc15-46b2-92d5-5f3df98cff53,https://www.idigbio.org/portal/recordsets/d38fd1e8-bc15-46b2-92d5-5f3df98cff53,Gothenburg Herbarium - General (GBIF:IH:GB:Herbarium),OUT,,,
53091d18-f173-4fc0-b9d9-20a1494e2466,https://www.idigbio.org/portal/recordsets/53091d18-f173-4fc0-b9d9-20a1494e2466,The cryptogamy collection (PC) at the Herbarium of the Muséum national d'Histoire Naturelle (MNHN - Paris),OUT,,,
abbf4722-c63b-492f-b183-cb45ad9f5211,https://www.idigbio.org/portal/recordsets/abbf4722-c63b-492f-b183-cb45ad9f5211,Invertebrates Collection of the Swedish Museum of Natural History,OUT,,,
7e44229a-e8fa-4570-ada1-0cd7843a66d7,https://www.idigbio.org/portal/recordsets/7e44229a-e8fa-4570-ada1-0cd7843a66d7,Hope College,IN,,,
ccd17772-d220-4088-8fa3-df3729f14df4,https://www.idigbio.org/portal/recordsets/ccd17772-d220-4088-8fa3-df3729f14df4,Field Museum of Natural History (Botany) Bryophyte Collection,IN,,,
46374ee7-7c70-48d8-bf16-2e6c1626565e,https://www.idigbio.org/portal/recordsets/46374ee7-7c70-48d8-bf16-2e6c1626565e,"San Francisco State University, Harry D. Thiers Herbarium",IN,,,
37287863-bf14-438e-a194-cc2ee7ae24be,https://www.idigbio.org/portal/recordsets/37287863-bf14-438e-a194-cc2ee7ae24be,Incremento de los bancos florístico y etnobotánico de la Península de Yucatán,OUT,,,
8b196eb7-1fbf-4eac-9f58-1fccae076f7f,https://www.idigbio.org/portal/recordsets/8b196eb7-1fbf-4eac-9f58-1fccae076f7f,HVASF - Herbário Vale do São Francisco,OUT,,,
b3f10d7b-6763-4f79-9789-f6abc68b9720,https://www.idigbio.org/portal/recordsets/b3f10d7b-6763-4f79-9789-f6abc68b9720,Fairchild Tropical Botanic Garden Herbarium,IN,,,
64541d64-d190-4c41-aabf-03d6cce9f3fe,https://www.idigbio.org/portal/recordsets/64541d64-d190-4c41-aabf-03d6cce9f3fe,Conocimiento de la macroflora marina de interés económico de las Costas de Yucatán,OUT,,,
4bec11d1-f8c3-43a7-9e70-ee0256fcedaf,https://www.idigbio.org/portal/recordsets/4bec11d1-f8c3-43a7-9e70-ee0256fcedaf,Duke University Herbarium Algae Collection,IN,,,
e7301984-8b46-4932-b670-21c231ae4c01,https://www.idigbio.org/portal/recordsets/e7301984-8b46-4932-b670-21c231ae4c01,HUFU - Herbarium Uberlandense,OUT,,,
2f740a87-8049-435d-9d06-1c393c9c11b7,https://www.idigbio.org/portal/recordsets/2f740a87-8049-435d-9d06-1c393c9c11b7,"Ohio University, Bartley Herbarium",IN,,,
15e04168-22cc-4283-9042-247ab053c7ca,https://www.idigbio.org/portal/recordsets/15e04168-22cc-4283-9042-247ab053c7ca,Albion College,IN,,,
6ac89a16-4604-4a78-9047-dcc57e5c0130,https://www.idigbio.org/portal/recordsets/6ac89a16-4604-4a78-9047-dcc57e5c0130,Morton Arboretum,IN,,,
5e893602-84ca-4c8c-bac1-99111c777582,https://www.idigbio.org/portal/recordsets/5e893602-84ca-4c8c-bac1-99111c777582,Texas Tech University - Invertebrate Zoology,IN,,,
3617a6a3-d384-48de-948d-2d1e1c54e090,https://www.idigbio.org/portal/recordsets/3617a6a3-d384-48de-948d-2d1e1c54e090,UAM Invertebrate Collection (Arctos),IN,,,
5ab5f23d-292e-4bea-ba06-12db0f8a8c86,https://www.idigbio.org/portal/recordsets/5ab5f23d-292e-4bea-ba06-12db0f8a8c86,University of Wyoming Rocky Mountain Herbarium,IN,,,
2e185eda-1790-45e3-88d6-261304c37ed4,https://www.idigbio.org/portal/recordsets/2e185eda-1790-45e3-88d6-261304c37ed4,Natural History Museum of Denmark: The Herbarium of Lichens,OUT,,,
5e29dbcc-ce45-4f05-9bb0-212baffa8932,https://www.idigbio.org/portal/recordsets/5e29dbcc-ce45-4f05-9bb0-212baffa8932,"University of Mississippi, Thomas M. Pullen Herbarium",IN,,,
a8cafd75-ca3b-42c6-8b8e-52aafa15753b,https://www.idigbio.org/portal/recordsets/a8cafd75-ca3b-42c6-8b8e-52aafa15753b,"Bureau of Land Management, Las Cruces District Office",IN,,,
ccb7a859-069a-49d4-962c-8e43037bd18d,https://www.idigbio.org/portal/recordsets/ccb7a859-069a-49d4-962c-8e43037bd18d,"Conocimiento de la diversidad y distribución actual del maíz nativo y sus parientes silvestres en México, segunda etapa 2008-2009",OUT,,,
a4378725-7967-47bc-aada-0220e02e1f96,https://www.idigbio.org/portal/recordsets/a4378725-7967-47bc-aada-0220e02e1f96,"Vascular Plant Collection, Whitman College Herbarium",IN,,,
57a6bf5f-cda1-41fd-8c12-804c95f74841,https://www.idigbio.org/portal/recordsets/57a6bf5f-cda1-41fd-8c12-804c95f74841,BOTU - Herbário Irina Delanova Gemtchújnicov,OUT,,,
1ebb0c8e-31f2-4564-b75d-65196bee4f09,https://www.idigbio.org/portal/recordsets/1ebb0c8e-31f2-4564-b75d-65196bee4f09,KUBI Vertebrate Paleontology Collection,IN,,,
3d2b5be0-7c1d-4693-9226-94bc0061123b,https://www.idigbio.org/portal/recordsets/3d2b5be0-7c1d-4693-9226-94bc0061123b,The Freeman Herbarium at Auburn University,IN,,,
401fec56-515d-4fa8-87d1-507e742f4f6f,https://www.idigbio.org/portal/recordsets/401fec56-515d-4fa8-87d1-507e742f4f6f,"University of Vermont, Pringle Herbarium, Macrofungi",IN,,,
7e4aacd3-0a24-49ab-b019-518b7069b682,https://www.idigbio.org/portal/recordsets/7e4aacd3-0a24-49ab-b019-518b7069b682,Staten Island Museum,IN,,,
10290664-644c-47d2-bf5a-49be94566fdf,https://www.idigbio.org/portal/recordsets/10290664-644c-47d2-bf5a-49be94566fdf,La colección briológica del Herbario Nacional (MEXU). Actualización 2000,OUT,,,
abe3903e-ceba-4864-aa5d-bd985c70fa21,https://www.idigbio.org/portal/recordsets/abe3903e-ceba-4864-aa5d-bd985c70fa21,George Safford Torrey Herbarium,IN,,,
3420d3d5-f142-4db6-951c-5d37cb72ce53,https://www.idigbio.org/portal/recordsets/3420d3d5-f142-4db6-951c-5d37cb72ce53,VIC - Herbário da Universidade Federal de Viçosa,OUT,,,
fdf7bb59-aad2-4f10-879f-6c0e7d3baa64,https://www.idigbio.org/portal/recordsets/fdf7bb59-aad2-4f10-879f-6c0e7d3baa64,"Denver Botanic Gardens, Sam Mitchel Herbarium of Fungi",IN,,,
a1b2bdfd-00c7-4c31-8046-2c991ca777d0,https://www.idigbio.org/portal/recordsets/a1b2bdfd-00c7-4c31-8046-2c991ca777d0,"BOTUw - Xiloteca ""Profa. Dra. Maria Aparecida Mourão Brasil""",OUT,,,
8fc08919-1137-42e4-9fa5-9e64f1e5757b,https://www.idigbio.org/portal/recordsets/8fc08919-1137-42e4-9fa5-9e64f1e5757b,"Vertebrate Zoology Division - Ornithology, Yale Peabody Museum",IN,,,
62c310ac-e1ff-47bc-860d-0471a84ed0d3,https://www.idigbio.org/portal/recordsets/62c310ac-e1ff-47bc-860d-0471a84ed0d3,Invert Paleo Specimens,IN,,,
664bd710-8791-4dba-a3b6-000a1b140951,https://www.idigbio.org/portal/recordsets/664bd710-8791-4dba-a3b6-000a1b140951,"Pittsburg State University, Theodore M. Sperry Herbarium",IN,,,
86b2bfc9-ca99-4250-b93a-f86f3777236d,https://www.idigbio.org/portal/recordsets/86b2bfc9-ca99-4250-b93a-f86f3777236d,University of Rhode Island Herbarium,IN,,,
1ba0bbad-28a7-4c50-8992-a028f79d1dc5,https://www.idigbio.org/portal/recordsets/1ba0bbad-28a7-4c50-8992-a028f79d1dc5,University of Florida Invertebrate Paleontology,IN,,,
5a660a44-afdd-45ac-8c48-1a6c570ce0b5,https://www.idigbio.org/portal/recordsets/5a660a44-afdd-45ac-8c48-1a6c570ce0b5,Institute for Botanical Exploration,IN,,,
35c43eda-1f4a-4713-bb69-e3fbe1bf792f,https://www.idigbio.org/portal/recordsets/35c43eda-1f4a-4713-bb69-e3fbe1bf792f,"University Herbarium, University of California, Berkeley",IN,,,
2e4ccf50-bb7d-43a6-9640-088b248c2c5a,https://www.idigbio.org/portal/recordsets/2e4ccf50-bb7d-43a6-9640-088b248c2c5a,Utah Valley University Herbarium,IN,,,
91f4f1c9-37e3-430b-8020-f8d65af8e422,https://www.idigbio.org/portal/recordsets/91f4f1c9-37e3-430b-8020-f8d65af8e422,MPUC - Herbário do Museu da Pontifícia Universidade Católica do Rio Grande do Sul,OUT,,,
72161544-62e7-4e30-b399-ac8115c3a250,https://www.idigbio.org/portal/recordsets/72161544-62e7-4e30-b399-ac8115c3a250,"Flora útil del Municipio de la Huerta, Jalisco",OUT,,,
f9a33279-d6ba-41c7-a511-ef6adfcb6e20,https://www.idigbio.org/portal/recordsets/f9a33279-d6ba-41c7-a511-ef6adfcb6e20,University of Florida Vertebrate Paleontology,IN,,,
