datasetKey,name,created,modified
faf9bd60-071c-4ed4-8705-faa17e645f60,Arizona State University Ichthyology Collection,2020-09-30T17:28:32.175+0000,2020-09-30T17:29:38.205+0000
e3e34e67-86ad-4d16-ae51-856c8896390a,NOAA AFSC North Pacific Groundfish Observer,2020-09-18T19:17:38.848+0000,2020-09-18T19:22:17.560+0000
aec797d2-0dcc-4944-a1b2-05aa383d88b7,Bat diversity in Taiwan,2020-06-19T13:04:52.267+0000,2020-10-02T10:30:08.046+0000
6814e124-bb30-45c3-928e-c00985d27e4d,Bats of northeastern Vietnam,2020-06-19T08:47:29.410+0000,2020-10-02T10:27:03.246+0000
863e06be-f610-4303-8e56-5511a266821d,"Bats of Penang Island, Malaysia",2020-06-19T07:39:51.817+0000,2020-10-02T10:23:53.609+0000
92499d06-4394-45ee-badb-5a1e3e4f9e33,Herptile Voucher Collection (Small Mammal Sampling Bycatch),2020-05-20T00:16:40.448+0000,2020-10-02T00:55:25.792+0000
9f5e2bfa-8ea0-46c5-bc6b-909a82f67af4,Mammal Collection (Vouchers [Standard Sampling at Diversity Plots]),2020-05-20T00:14:34.356+0000,2020-10-02T00:55:08.570+0000
f1d97c8a-b88f-4c44-a381-b55ca10c469f,"Survey of Saproxylic Fungi Communities from Franklin Parker Preserve, New Jersey, USA, via metabarcoding",2020-04-09T18:54:39.920+0000,2020-04-09T22:58:55.398+0000
d7b80380-1156-4d50-a261-c5b1ac1ea59a,Mammal Collection (Vouchers [Ground Beetle Sampling Bycatch Trap Sorting]),2020-02-26T23:03:35.167+0000,2020-10-02T00:55:07.143+0000
46c2b270-6eef-485d-923d-8394dbcc6a1a,Vermont Records of Crayfish Worms (Branchiobdellidans) and Associated Crayfish Hosts,2020-02-25T20:09:53.850+0000,2020-02-25T20:10:54.929+0000
f104b947-4b37-4c5b-b3bc-734d6ba36176,Vermont European Mantis (Mantis religiosa) Records from Historic Dot Map,2019-12-21T16:01:11.343+0000,2019-12-21T16:02:12.666+0000
d1f72831-9e1c-4742-bb9b-a09ea0438c71,Vermont Northern Walkingstick (Diapheromera femorata) Records from Historic Dot Map,2019-12-20T21:54:10.585+0000,2019-12-20T21:55:11.708+0000
e4d07f67-39a9-4dec-8623-038c671c4b88,USGS FORT - Ouray National Wildlife Refuge - Bats - 2010,2019-12-11T19:50:49.150+0000,2019-12-11T19:57:08.037+0000
b4ec1f9f-6787-415c-b6eb-4681620942b5,"Kenai National Wildlife Refuge, Alaska (KNWR) Fish observations (Arctos)",2019-12-09T19:51:00.261+0000,2020-10-01T00:54:17.539+0000
997fd207-009e-4387-a4ed-967a01637a72,"Kenai National Wildlife Refuge, Alaska (KNWR) Invertebrate specimens (Arctos)",2019-12-09T19:37:13.568+0000,2020-10-01T00:18:23.139+0000
96e156e5-6a45-40d2-93f3-1bcdb6af6e30,"Kenai National Wildlife Refuge, Alaska (KNWR) Mammal observations (Arctos)",2019-12-09T19:30:06.439+0000,2020-10-01T00:47:03.303+0000
24764109-7e9f-4dc0-80cd-289d11bfd9e1,Macrofauna collected on colonization panels at Snail Vent Field on the Mariana Back-arc in 2014,2019-12-03T21:10:12.565+0000,2020-06-16T21:21:22.529+0000
2528d225-e8dd-485d-9673-2be1cc3d9a3b,Vermont Oil Beetle Records from Pinto and Selander 1970,2019-10-27T23:37:43.682+0000,2019-10-27T23:38:32.314+0000
47c4dad5-aff2-4f62-b3e9-ac16eb166dc3,Cerceris fumipennis nest sites,2019-10-19T13:29:15.174+0000,2019-10-19T13:30:16.236+0000
e40bb469-811f-4c0c-8a39-fb21994ce62e,Bell Museum algae,2019-06-17T15:14:06.236+0000,2020-09-15T04:46:59.087+0000
929eb10b-732f-4247-b899-4e3e5681cb4b,"The Macrobenthos of Penobscot Bay, Maine",2019-04-23T17:17:58.748+0000,2020-06-16T21:20:45.072+0000
b670713e-c880-4d23-86d3-f689a207c5a1,OSAC North American Hepialidae -beta version,2019-04-09T22:33:27.440+0000,2020-03-12T16:33:11.420+0000
db89acb0-b372-4f3d-9ba6-3ab8124a3214,VMNH SVDM Paleobotany,2018-12-05T21:22:39.083+0000,2018-12-05T21:23:40.182+0000
2e4f4ed1-77d0-4ee2-a895-6f894d3fcc13,Records of Giant Silkmoths (Saturniinae) from Vermont Collections and 2002-2007,2018-09-20T22:16:20.974+0000,2019-09-26T15:14:24.955+0000
4c13483d-a2ac-4c61-9087-c4e1a3c7b91d,Occurrence data of Microphontes (Diptera: Asiloidea: Asilidae),2018-07-27T19:42:45.309+0000,2020-09-24T17:28:13.944+0000
b87a59e8-12bd-490b-a6b0-e7db3bff2958,COA Entomology Collection (Arctos),2017-11-17T20:24:32.679+0000,2020-09-30T22:16:49.899+0000
2abba580-96a7-4a7c-bef9-84764f755408,CHAS Ichthyology Collection (Arctos),2017-11-01T19:41:00.815+0000,2020-09-30T22:49:03.358+0000
e727fcd0-e519-4fcc-9710-082762b4c262,UF Environmental Archaeology North Midden Zooarchaeological Data,2017-10-19T16:51:23.359+0000,2019-07-17T16:51:58.860+0000
fa0deeff-743c-411f-9934-b17d9f4512f8,COA Herpetology Collection (Arctos),2017-09-18T17:55:50.267+0000,2020-09-30T23:05:54.176+0000
7f2de377-9f9f-4276-b0b8-5c792b499223,Occurrence data of Plyomydas (Diptera: Asiloidea: Mydidae),2016-12-21T15:42:35.920+0000,2020-09-24T17:19:13.024+0000
6bc8ff15-8517-4704-96fc-b8696377b364,UMPC University of Montana Paleontology Center,2016-10-24T13:34:19.644+0000,2019-06-28T22:11:02.640+0000
689651c6-00ff-416a-b496-34d2630df7f9,Sea Education Association Sargasso Sea Cruise C247 May 2013,2016-06-15T22:17:28.832+0000,2020-06-16T21:20:39.009+0000
88ba1ac8-497d-4aa4-b2de-bf2d71739a29,LSU Shirley C. Tucker Herbarium at Louisiana State University - Algae,2016-05-30T18:39:17.733+0000,2019-06-28T22:11:01.983+0000
fda694ce-fb23-4c47-b765-4cd7d8b4d43d,USGS NRP - Submerged Aquatic Plants - 1966-2009,2015-08-25T15:17:26.134+0000,2019-11-21T17:37:11.210+0000
d61dc8a1-83f7-4905-8863-d19a5a89a0a4,Occurrence data of Anasillomos (Diptera: Asiloidea: Asilidae),2015-02-25T19:12:11.051+0000,2020-09-24T16:58:06.623+0000
5e6acf4c-e913-45fd-8466-5c0b92c322dd,Occurrence data of Namadytes (Diptera: Asiloidea: Mydidae),2013-10-25T00:29:30.102+0000,2020-03-26T14:18:49.846+0000
09a17133-1487-440f-93aa-656d75877280,MSB Mammal Observations (Arctos),2013-05-02T15:40:14.000+0000,2020-09-05T18:25:14.624+0000
f3e4b261-00c5-4f3a-a5b7-d66075b7f3e1,MVZ Herp Observations (Arctos),2013-04-13T01:38:19.000+0000,2020-09-30T22:43:42.376+0000
96beb7d8-f762-11e1-a439-00145eb45e9a,Joseph F. Rock Herbarium,2009-06-23T11:55:38.000+0000,2018-02-28T18:51:17.611+0000
95b815d2-f762-11e1-a439-00145eb45e9a,troy_db_darwincore_with_taxa,2008-08-07T10:01:34.000+0000,2016-08-18T12:32:09.598+0000
95b57ae8-f762-11e1-a439-00145eb45e9a,LMU_revised_DarwinCore_0429,2008-08-07T10:01:33.000+0000,2016-08-18T12:32:09.598+0000
851e2ebe-f762-11e1-a439-00145eb45e9a,(UTCR) University of Tennessee - Reptiles Collection,2007-04-03T12:40:17.000+0000,2018-03-06T15:36:46.383+0000
85206c74-f762-11e1-a439-00145eb45e9a,(UTCFB) University of Tennessee - Fossil Birds Collection,2007-04-03T12:40:17.000+0000,2018-03-06T15:37:27.997+0000
8523e688-f762-11e1-a439-00145eb45e9a,(UTC-MO) University of Tennessee - Molluscs Collection,2007-04-03T12:40:17.000+0000,2018-03-06T15:39:04.102+0000
